id_player,name,sex,country,birth_year
214923,Ipek Cevik,F,TUR,2005
205949,Dilara Yurtkuran,F,TUR,1996
214949,Maria Oreshkina,F,RUS,2005
202652,Kim Alice Grajdek,F,GER,1996
215816,Leah Luboldt,F,GER,1997
215052,Katka Stach,F,CZE,2003
206176,Samira Giger,F,SUI,1998
211645,Erem Akyurt,F,TUR,2003
215341,Barbara Quagliardi,F,TUR,2005
215136,Yani Genesse,F,BEL,2000
215343,Alara Sener,F,TUR,2005
214690,Hazal Karaaliler,F,TUR,2004
213893,Irem Kaftan,F,TUR,2004
211578,Jennifer Rink,F,GER,1997
210997,Sofia Sabljarevic,F,SRB,2000
213804,Marie Leduc,F,CAN,2002
206418,Imane Maelle Kocher,F,SUI,1999
215960,Yasmine Ince,F,AUS,2002
215961,Cheyenne Biancheri,F,USA,2001
215179,Natalia Jelinkova,F,SVK,2002
206384,Ana Gabriela Gerbasi,F,VEN,2000
214353,Teodora Sabljarevic,F,SRB,2003
215882,Odul Okur,F,TUR,2007
214034,Petra Pokorna,F,CZE,1999
215969,Marialuisa Zirilli,F,ITA,2002
214483,Valeria Mishina,F,BLR,2002
214917,Jessica Bruehwiler,F,SUI,2003
215603,Lara Biter,F,TUR,2006
214982,Yasemin Ada Boru,F,TUR,2005
206270,Ashley Keir,F,AUS,1999
215576,Buket Dogan,F,TUR,2006
216080,Anna Marija Bukina,F,LAT,2004
213618,Lyuboslava Peruhova,F,BUL,1995
216561,Selin Karaer,F,TUR,2004
211962,Muge Topsel,F,TUR,2002
211387,Yagmur Akdemir,F,TUR,2002
215574,Sofiya Kuzina,F,RUS,2004
213794,Anastasia Tokareva,F,RUS,2000
215544,Gabriella Akopian,F,ARM,2001
216570,Shereen Peterson Paul,F,CAN,1992
214489,Balsen Kaya,F,TUR,2003
214938,Alana Tuayeva,F,RUS,1999
220068,Yaroslava Gadiatska,F,UKR,2005
211714,Raluca Ciufrila,F,ROU,2001
219762,Sonia Grzywocz,F,POL,2002
201591,Margalita Chakhnashvili,F,GEO,1987
216147,Oleksandra Balaba,F,UKR,2003
215640,Lidiia Dashchenko,F,UKR,1998
216208,Taisia Polyarush,F,UKR,2005
215813,Taylor Russo,F,USA,2003
215235,Ulyana Shirokova,F,RUS,2005
215814,Nami Otsuka,F,USA,2003
215611,Meible Chi,F,USA,2004
203360,Lauren Herring,F,USA,1998
214877,Makenna Jones,F,USA,2000
215065,Kylie Mckenzie,F,USA,2000
215815,Marcella Cruz,F,USA,2006
215982,Jesse Hollins,F,USA,2006
214582,Ayan Broomfield,F,CAN,1998
211762,Sandra Dynka,F,CAN,1995
215605,Alyvia Jones,F,USA,2005
200028,Maureen Drake,F,CAN,1976
215612,Elizabeth Scotty,F,USA,2003
211893,Kaitlyn Mccarthy,F,USA,2002
215604,Alexa Bortles,F,USA,2003
215993,Christina Rosca,F,USA,1997
210902,Spencer Liang,F,USA,2000
215229,Katelyn Stokes,F,USA,1998
211174,Kelsey Laurente,F,USA,1999
216082,Alexis Jones,F,USA,2002
211105,Akvile Parazinskaite,F,LTU,1996
214783,Jayci Goldsmith,F,USA,2002
210843,Stephanie Nauta,F,USA,1999
216123,Janice Shin,F,USA,2003
215931,Madeline Meredith,F,USA,2003
213551,Mia Horvit,F,USA,2002
211983,Sarai Delfina Monarrez Yesaki,F,MEX,2002
214535,Petra Hule,F,AUS,2001
216241,Somer Dalla Bona,F,AUS,2004
216242,Tiana Windbuchler,F,NZL,2005
205363,Cristina Sanchez Quintanar,F,ESP,1994
205833,Isabela Miro,F,BRA,1998
216222,Nikol Docheva,F,BUL,2006
214011,Hristina Dyankova,F,BUL,2001
230332,Li Na,F,CHN,1998
216046,Lea Dubois Rebiere,F,FRA,2005
216203,Ana Makatsaria,F,GEO,2002
201589,Sharon Fichman,F,CAN,1992
202416,Nungnadda Wannasuk,F,THA,1995
203432,Rashmi Teltumbde,F,IND,1997
211996,Sneha Padamata,F,IND,2002
215617,Kei Kato,F,JPN,1999
216159,Natsuko Yamada,F,JPN,2003
216315,Anri Nagata,F,JPN,2001
216317,Madoka Tominaga,F,JPN,2004
216200,Assel Tuzelbekova,F,KAZ,2004
201676,Ye Ra Lee,F,KOR,1992
215247,Daniela Morales Beckmann,F,MEX,2003
214609,Maria Jose Zacarias,F,MEX,2004
215821,Katia Monserrat De La Garza Valdez,F,MEX,2005
215294,Andjela Sebrek,F,SRB,2000
206181,Eva Wacanno,F,NED,1993
205655,Christie Agugbom,F,NGR,1987
205658,Ronke Akingbade,F,NGR,1989
211699,Karolina Stuchla,F,CZE,1999
206281,Mayya Katsitadze,F,RUS,2000
214824,Medina Sahinagic,F,SUI,2003
211194,Theresa Kleinsteuber,F,GER,1999
215256,Vladislava Kutuzova,F,UKR,2003
204395,Brooke Austin,F,USA,2001
215794,Hurricane Tyra Black,F,USA,2001
201457,Jarmila Gajdosova,F,AUS,1992
211853,Maria Shishkina,F,KAZ,2003
211852,Johnnise Renaud,F,USA,2001
201815,Petra Rampre,F,SLO,1985
201528,Melanie Oudin,F,USA,1996
216318,Jana Mccord,F,USA,1999
215311,Sarah Dvorak,F,USA,2001
206096,Viktoriya Lushkova,F,UKR,2001
211388,Sydney Campbell,F,USA,1999
214287,Jeannez Daniel,F,USA,2001
216568,Allison Bojczuk,F,USA,2003
201508,Petra Cetkovska,F,CZE,1990
216246,Esther Thebault,F,FRA,1999
216339,Karla De La Luz Montalvo,F,MEX,2003
215823,Sophia Edwards,F,USA,2004
201577,Heidi El Tabakh,F,USA,1991
211176,Blair Shankle,F,USA,1999
215147,Nina Marjanovic,F,SRB,2003
215487,Jana Lazarevic,F,SRB,2003
216086,Bojana Vuksan,F,SRB,2004
214249,Angela Charles Alfred,F,USA,2005
215770,Melan Butler,F,USA,2002
214398,Natsuho Arakawa,F,JPN,1997
211115,Kaitlin Ray,F,USA,1998
216234,Marija Venta,F,SLO,2003
216235,Isabel Donaldson,F,BAH,2004
215880,Tuana Oz,F,TUR,2006
215881,Aline Thommen,F,SUI,1997
216583,Ellyse Hamlin,F,USA,2001
216584,Mireille Moreau,F,CAN,2004
216581,Melissa Lord,F,USA,2002
214560,Caroline Lampl,F,USA,2002
201421,Ana Ivanovic,F,SRB,1992
216582,Tiffany Lagarde,F,CAN,2002
201344,Klara Koukalova,F,CZE,1987
214348,Olla Mourad,F,USA,2003
201371,Vera Dushevina,F,RUS,1992
213633,Zaineb El Houari,F,MAR,2003
216580,Salma Charif,F,MAR,1997
216585,Hanna Levina,F,INA,2003
201424,Shahar Peer,F,ISR,1992
216475,Nurin Nabilah Roslan,F,MAS,2003
215014,Rosie Cheng,F,NZL,2004
216579,Weronika Falkowska,F,POL,2000
201438,Ekaterina Bychkova,F,RUS,1985
215317,Wei Tang,F,TPE,2004
201494,Raluca Olaru,F,ROU,1994
106172,Maxime Chazal,M,FRA,1994
106093,Benjamin Mitchell,M,AUS,1996
105472,Nils Langer,M,GER,1994
103582,Michael Berrer,M,GER,1985
104714,Julian Reister,M,GER,1991
104268,Alejandro Falla,M,COL,1987
105679,Eduardo Struvay,M,COL,1992
104852,Yannick Jankovits,M,FRA,1989
104736,Farrukh Dustov,M,UZB,1989
103835,Filippo Volandri,M,ITA,1986
104920,Denys Molchanov,M,UKR,1990
105070,Hans Podlipnik Castillo,M,CHI,1991
105098,Alexandre Sidorenko,M,FRA,1992
105872,Christian Lindell,M,SWE,1992
105137,Pere Riba,M,ESP,1990
103656,Albert Montanes,M,ESP,1985
106322,David Perez Sanz,M,ESP,1996
106164,Tomas Lipovsek Puches,M,ARG,1993
104846,Marek Michalicka,M,CZE,1991
110749,Joe Salisbury,M,GBR,1995
105651,Daniel Smethurst,M,GBR,1995
104273,Edouard Roger Vasselin,M,FRA,1988
105014,Antal Van Der Duim,M,NED,1992
104500,Somdev Devvarman,M,IND,1990
105542,Bastian Trinker,M,AUT,1995
104944,Niels Desein,M,BEL,1990
104851,Gianluca Naso,M,ITA,1991
103902,Jan Mertl,M,CZE,1985
105325,Germain Gigounon,M,BEL,1991
117352,Oliver Anderson,M,AUS,2003
121395,Connor Smith,M,USA,1995
105426,Michael Linzer,M,AUT,1993
103720,Lleyton Hewitt,M,AUS,1986
200528,Mayez Jupiter Elrich,M,AUS,2004
105591,Matt Reid,M,AUS,1993
103997,Lukasz Kubot,M,POL,1987
121705,Blade Fong,M,AUS,1997
216578,Pamela Lopez Cervantes,F,MEX,1999
126439,Andres Zepeda,M,MEX,1999
120798,Hans Hach Verdugo,M,MEX,1991
104864,Alex Kuznetsov,M,USA,1991
131934,Andrea Vavassori,M,ITA,1995
105895,Omar Giacalone,M,ITA,1992
126533,Alvaro Lopez San Martin,M,ESP,1997
105443,Georgi Rumenov Payakov,M,ESP,1995
111156,Nathan Pasha,M,USA,1994
103780,Eric Butorac,M,USA,1986
206863,Nikita Girey Demir,M,USA,1997
103822,Scott Lipsky,M,USA,1985
206862,Leon Vessels,M,USA,1997
105674,Carlos Eduardo Severino,M,BRA,1993
126197,Orlando Luz,M,USA,1997
208364,Franco Roncadelli,M,URU,2001
126612,Alexander Cozbinov,M,MDA,1995
200390,Kacper Zuk,M,POL,1999
133018,Michail Pervolarakis,M,CYP,1996
209327,Rashed Nawaf,M,USA,1997
144915,Mikalai Haliak,M,BLR,2000
200039,Matthew Christopher Romios,M,AUS,2000
126573,Thomas Fancutt,M,AUS,1995
221761,Charlotte Kempenaers Pocz,F,AUS,2005
220904,Amber Marshall,F,AUS,2002
222675,Amarni Banks,F,GBR,1997
105810,Shuichi Sekiguchi,M,JPN,1991
208485,Kiranpal Pannu,M,NZL,1998
106057,Facundo Mena,M,ARG,1992
209262,Tristan Schoolkate,M,AUS,2001
221114,Dasha Lopatetskaya,F,UKR,2003
207678,Juan Manuel Cerundolo,M,ARG,2001
208108,Brian Shi,M,USA,2001
207411,Jesper De Jong,M,NED,2000
106375,Pol Toledo Bague,M,ESP,1995
209070,Arthur Cazaux,M,FRA,2002
200335,Felipe Meligeni Rodrigues Alves,M,BRA,1998
208046,Pedro Boscardin Dias,M,BRA,2003
214782,Fernanda Contreras Gomez,F,MEX,1997
202065,Petros Tsitsipas,M,GRE,2000
105780,Victor Nunez,M,CHI,1991
134068,Vadym Ursu,M,UKR,1997
105262,Fernando Romboli,M,BRA,1990
200079,Kim Clijsters,F,BEL,1984
209857,Leandro Riedi,M,SUI,2002
206748,Giulio Zeppieri,M,ITA,2001
209263,Matteo Gigante,M,ITA,2002
209260,Luciano Darderi,M,ITA,2002
207925,Flavio Cobolli,M,ITA,2002
209506,Francesco Forti,M,ITA,1999
126634,Lenny Hampel,M,AUT,1997
208147,Alexandre Aubriot,M,FRA,2000
200346,Mats Rosenkranz,M,GER,1998
207830,Tomas Machac,M,CZE,2000
144675,Baptiste Crepatte,M,FRA,1995
208659,Giovanni Mpetshi Perricard,M,FRA,2003
208021,Kyrian Jacquet,M,FRA,2001
221052,Aubane Droguet,F,FRA,2002
144869,Tomas Martin Etcheverry,M,ARG,1999
200303,Pavel Kotov,M,RUS,1998
207616,Oscar Moraing,M,GER,2000
207608,Timofey Skatov,M,RUS,2000
106187,Denis Yevseyev,M,KAZ,1993
126964,Vitaliy Sachko,M,UKR,1997
103946,Bruno Soares,M,BRA,1982
126536,David Pichler,M,AUT,1996
209867,Daniil Ostapenkov,M,BLR,2004
133979,Hasan Ibrahim,M,GER,1996
108772,Julius Tverijonas,M,LTU,1995
202261,Otto Virtanen,M,FIN,2001
206716,Lukas Hellum Lilleengen,M,NOR,2002
209868,Kaipo Marshall,M,BAR,2003
127326,Ben Patael,M,ISR,1998
145016,Julian Saborio,M,USA,1998
132374,Jesse Flores,M,CAN,1996
209869,Rodrigo Crespo Piedra,M,CRC,2002
144687,Quinton Vega,M,USA,1994
209080,Blaise Bicknell,M,USA,1997
202120,Rowland Phillips,M,USA,1995
104901,Vladimir Ivanov,M,EST,1988
144932,Kristjan Tamm,M,EST,1999
206600,Zura Tkemaladze,M,GEO,2001
206750,Daniil Glinka,M,EST,2000
202246,Nikoloz Davlianidze,M,GEO,2001
105464,Christopher Rungkat,M,INA,1991
207401,Sheil Kotecha,M,KEN,2001
208043,Ismael Changawa Ruwa Mzai,M,KEN,1997
209870,Gunawan Trismuwantara,M,INA,2004
206199,Kevin Cheruiyot,M,KEN,1999
207669,Robert Strombachs,M,GER,2000
209871,Amr Elsayed Abdou Ahmed Mohamed,M,EGY,2000
122533,Nam Hoang Ly,M,VIE,1998
202300,Phuong Van Nguyen,M,VIE,2002
209119,Aissa Benchakroun,M,MAR,1997
144775,Linh Giang Trinh,M,USA,1998
209225,Martin Antonio Vergara Del Puerto,M,PAR,1997
209872,Thehan Sanjaya Wijemanne,M,SRI,2005
209873,Eric Jr. Olivarez,M,PHI,1999
205695,Ching Lam,M,HKG,2001
209874,Maks Kasnikowski,M,POL,2003
200181,Amer Naow,M,USA,1996
208134,Luca Nardi,M,ITA,2003
126107,Michael Geerts,M,BEL,1994
207660,Nicholas David Ionel,M,ROU,2002
106310,Alexander Ritschard,M,SUI,1994
208119,Liam Draxl,M,CAN,2001
202398,Michael Vrbensky,M,CZE,1999
144684,Alex Molcan,M,SVK,1997
125833,Mert Naci Turker,M,TUR,1999
200636,Umut Akkoyun,M,TUR,2001
200565,Cengiz Aksu,M,TUR,1999
200550,Vladyslav Orlov,M,UKR,1995
127760,Lukas Klein,M,SVK,1998
208013,Dane Sweeny,M,AUS,2001
111454,Li Tu,M,AUS,1996
200116,Camilo Ugo Carabelli,M,ARG,1999
202058,Thiago Agustin Tirante,M,ARG,2001
126183,Mariano Kestelboim,M,ARG,1996
106352,Matias Franco Descotte,M,USA,1995
202275,Fermin Tenti,M,ARG,1997
207815,Guido Ivan Justo,M,ARG,1998
208278,Shintaro Mochizuki,M,JPN,2003
200415,Robert Galloway,M,USA,1992
202248,Alex Lawson,M,USA,1994
103523,Rohan Bopanna,M,IND,1980
207180,Shaheed Alam,M,USA,1998
122207,Roy Hobbs,M,SIN,1989
209414,Luca Van Assche,M,USA,2004
202104,Sebastian Baez,M,USA,2000
104249,Marcelo Melo,M,BRA,1984
208411,Daniel Antonio Nunez,M,CHI,2001
106059,Michel Vernier,M,CHI,1993
133872,Enrico Dalla Valle,M,ITA,1998
126273,Jordi Arconada,M,ARG,1996
103914,Omar Awadhy,M,USA,1982
138304,Abdulrahman Al Janahi,M,USA,1995
208931,Toby Alex Kodat,M,USA,2002
209992,Juncheng Shang,M,CHN,2005
209863,Leo Borg,M,SWE,2003
202197,Carlos Gimeno Valero,M,ESP,2001
209098,Hamad Medjedovic,M,SRB,2003
132686,Nuno Borges,M,POR,1996
208819,Max Hans Rehberg,M,GER,2003
134840,Raul Brancaccio,M,ITA,1997
208502,Dominic Stephan Stricker,M,SUI,2002
209918,Hanwen Li,M,CHN,2002
209916,Marko Topo,M,SRB,2003
200240,Vit Kopriva,M,CZE,1997
208859,Francesco Passaro,M,ITA,2000
209355,Timo Legout,M,FRA,2002
209950,Arthur Fils,M,FRA,2004
221746,Oceane Babel,F,FRA,2004
221018,Julie Belgraver,F,FRA,2002
222391,Lois Boisson,F,FRA,2003
206912,Stuart Parker,M,GBR,1997
210085,Lui Maxted,M,GBR,2003
111436,Nick Chappell,M,USA,1992
209404,Marc Othman Ktiri ,M,ESP,2003
209405,Daniel Rincon,M,ESP,2003
209957,Jack Pinnington Jones,M,GBR,2003
209259,Arthur Fery,M,GBR,2002
210117,William Jansen,M,GBR,2004
208269,Felix Gill,M,GBR,2002
222989,Matilda Mutavdzic,F,GBR,2004
223208,Eva Shaw,F,GBR,2005
121264,Oscar Jose Gutierrez,M,BRA,1993
207431,Lewie Lane,M,GER,2000
111569,Gage Brymer,M,USA,1995
207213,Duje Ajdukovic,M,CRO,2000
209079,Samir Banerjee,M,USA,2003
209903,Lukas Neumayer,M,AUT,2002
124013,Eduardo Nava,M,USA,1997
103876,Tomasz Bednarek,M,POL,1984
206917,Tim Hofmann,M,GER,2005
105864,Tristan Samuel Weissborn,M,AUT,1995
105781,Andrei Vasilevski,M,BLR,1994
202279,Leopold Zima,M,GER,2001
104847,Adrien Bossel,M,SUI,1990
106374,Filip Veger,M,CRO,1999
125796,Remi Boutillier,M,FRA,1993
105478,Yan Sabanin,M,RUS,1993
122392,Rene Schulte,M,GER,1993
124074,Kazuma Kawachi,M,JPN,1996
200644,Shoma Kato,M,JPN,2002
120545,Ko Suzuki,M,JPN,1994
129354,Masakatsu Noguchi,M,JPN,1993
105452,Francesco Vilardo,M,ITA,1992
200648,Masaya Kobayashi,M,JPN,2002
103175,Toshihide Matsui,M,JPN,1979
128138,Konosuke Kiryu,M,JPN,2001
121004,Shunrou Takeshima,M,JPN,1994
102863,Takao Suzuki,M,JPN,1982
105391,Hiromasa Oku,M,JPN,1994
206822,Yuga Tashiro,M,JPN,2000
121621,Ken Onoda,M,JPN,1991
104082,Hiroki Kondo,M,JPN,1987
201982,Kaito Itsusaki,M,JPN,2001
144955,Yuichiro Inui,M,JPN,2000
126568,Masayoshi Ono,M,JPN,1999
106205,Ryota Kishi,M,JPN,1996
122496,Yutaro Matsuzaki,M,JPN,1999
105399,Andriej Kapas,M,POL,1993
110773,Issei Okamura,M,JPN,1994
105335,Sho Katayama,M,JPN,1992
104781,Yuichi Ito,M,JPN,1989
132423,Tetsuro Habusawa,M,JPN,1998
105869,Gengo Kikuchi,M,JPN,1996
133291,Ryota Tanuma,M,JPN,1997
122620,Soichiro Moritani,M,JPN,1997
105026,Takuto Niki,M,JPN,1989
122248,Peter Kobelt,M,USA,1993
126335,Sora Fukuda,M,JPN,1999
104499,Jimmy Wang,M,TPE,1988
111462,Ken Onishi,M,JPN,1997
105072,Sanam Singh,M,IND,1992
105787,Hiroyasu Ehara,M,JPN,1994
122495,Shintaro Imai,M,JPN,1995
104262,Flavio Cipolla,M,ITA,1987
104676,Andreas Beck,M,GER,1990
105059,Kento Takeuchi,M,JPN,1989
120401,Tucker Vorster,M,RSA,1993
106243,Mate Delic,M,CRO,1996
106181,Felipe Mantilla,M,COL,1995
206825,Rodrigo Manzo Monsech,M,MEX,2003
104738,Caio Zampieri,M,BRA,1990
101339,Agustin Moreno,M,MEX,1972
122402,Mauricio Resendiz Dominguez,M,MEX,1999
105917,Gianni Mina,M,FRA,1995
126870,David Koch Carrillo,M,MEX,1999
106377,Robin Stanek,M,CZE,1996
206824,Jose Pablo Andres Gomez,M,MEX,2003
122632,Ivar Jose Aramburu Contreras,M,MEX,1997
105944,Juan Sebastian Gomez,M,COL,1994
104117,Giovanni Lapentti,M,ECU,1987
104905,Nicolas Barrientos,M,COL,1988
105791,Mauricio Astorga,M,MEX,1994
110618,Elmar Ejupovic,M,BIH,1992
106273,Ronald Slobodchikov,M,RUS,1993
109520,Herkko Pollanen,M,FIN,1999
109684,Sami Huurinainen,M,FIN,1986
106051,Shalva Dzhanashia,M,RUS,1994
105427,Milos Sekulic,M,SWE,1994
126603,Pauli Partinen,M,FIN,2001
105759,Henrik Sillanpaa,M,FIN,1995
106035,Isak Arvidsson,M,SWE,1996
103643,Lauri Kiiski,M,FIN,1983
105533,Dmitry Surchenko,M,RUS,1993
123785,Clement Geens,M,BEL,1999
144814,Eero Vasa,M,FIN,1997
126173,Ristomatti Lanne,M,FIN,1995
106304,Mico Santiago,M,USA,1998
126098,Collin Johns,M,USA,1997
106143,Dekel Bar,M,ISR,1997
106269,Austin Smith,F,USA,1998
136898,Josh Hagar Hagar,M,USA,1997
105281,Eric Quigley,M,USA,1993
127029,Konrad Zieba,M,USA,2000
105509,Andrew Carter,M,USA,1993
126160,Julian Allen Childers,M,USA,1999
206505,Peter Tarwid,M,USA,2001
127036,Aron Hiltzik,M,USA,1998
202149,Eddie Grabill,M,USA,2002
105733,Rhyne Williams,M,USA,1995
105447,Dennis Nevolo,M,USA,1993
206860,Benjamin Vandixhorn,M,USA,2001
206859,Eward Covalschi,M,USA,1999
110474,David O'Hare,M,IRL,1993
126574,Daniel Hobart,M,AUS,2003
138114,Graham Alrutz,M,USA,1999
105336,Nicolas Meister,M,USA,1992
137573,Pedro Uribe,M,ESP,1999
127009,Juan Miguel Jaramillo,M,COL,2000
126576,Javier Nunez,M,COL,2000
123747,Jose Fernando Carvajal Torres,M,COL,2002
124206,Juan Montes,M,ARG,1985
103590,Michael Quintero,M,COL,1984
138758,Daniel Mora,M,COL,2000
104906,Sebastian Serrano,M,COL,1991
105068,Nicolas Santos,M,BRA,1991
206900,Diego Alejandro Giraldo Restrepo,M,COL,2004
105635,Jorge Montero,M,CHI,1993
105758,Juan Lizariturry,M,ESP,1996
144849,Camilo Andres Erazo,M,COL,2001
120982,Jose Daniel Bendeck,M,COL,1995
206899,Juan Pablo Rodas,M,COL,2003
105288,Guillermo Rivera Aranguiz,M,CHI,1993
110774,Marcelo Zormann Da Silva,M,BRA,2000
106211,Bruno Santanna,M,BRA,1994
104550,Ricardo Hocevar,M,BRA,1989
144848,Sergio Luis Hernandez Ramirez,M,COL,2003
126882,Gregorio Cordonnier,M,ARG,2000
109334,Bastian Malla,M,CHI,1997
106207,Mate Pavic,M,CRO,1997
108701,Juan Sebastian Cabal,M,COL,1991
105286,Greg Jones,M,AUS,1992
122164,Chung Hyo Woo,M,KOR,1999
104677,Artem Sitak,M,NZL,1989
104600,Treat Conrad Huey,M,PHI,1990
104857,Robert Farah,M,COL,1992
111807,Simeon Rossier,M,SUI,1999
105697,Marco Bortolotti,M,ITA,1990
105401,Matteo Trevisan,M,ITA,1994
106358,Miki Jankovic,M,SRB,1998
106201,Maxim Dubarenco,M,MDA,1998
126753,Daniel Appelgren,M,SWE,2000
105677,Nikola Cacic,M,SRB,1992
110596,Fred Simonsson,M,SWE,1997
105353,Pascal Brunner,M,AUT,1992
105270,Maxime Teixeira,M,FRA,1993
126664,Manuel Pena Lopez,M,ARG,1999
105552,Yusuke Watanuki,M,JPN,1994
105096,Julien Dubail,M,BEL,1991
111172,Hugo Schott,M,FRA,2000
124085,Taha Tifnouti,M,MAR,1999
104839,Yassine Idmbarek,M,MAR,1991
105160,Guillermo Duran,M,ARG,1990
105149,Reda El Amrani,M,MAR,1992
200225,Nathaniel Lammons,M,USA,1993
125801,Luis Valero,M,COL,2000
138821,Timo Stodder,M,GER,1999
206922,Luca Wiedenmann,M,GER,2002
106314,Jack Schipanski,M,AUS,1998
122503,Jonathan Ho,M,USA,1998
111579,Henrik Wiersholm,M,USA,1999
105534,Erik Crepaldi,M,ITA,1992
108761,Mikelis Libietis,M,LAT,1996
117362,Paul Woerner,M,GER,2001
105924,Richard Gabb,M,GBR,1995
120775,Sadio Doumbia,M,FRA,1990
105844,Joffrey De Schepper,M,FRA,1994
131904,Louis Chaix,M,FRA,2000
106248,Edoardo Eremin,M,ITA,1993
104893,Maxime Authom,M,BEL,1991
105415,Maxime Tabatruong,M,FRA,1992
105422,Joshua Milton,M,GBR,1994
206821,Robin Bailly,M,FRA,1997
105892,Alexandr Igoshin,M,RUS,1991
132457,Jarryd Woog,M,USA,1997
104619,Jesse Huta Galung,M,NED,1990
104112,Benjamin Balleret,M,MON,1988
105889,Nico Matic,M,GER,1996
122645,Demian Raab,M,GER,1998
202152,Christian Lakoseljac,M,CAN,2002
106061,Pavel Krainik,M,CAN,1994
105229,Philip Bester,M,CAN,1992
105560,Kelsey Stevenson,M,CAN,1993
105113,Patrik Rosenholm,M,SWE,1992
206861,Roko Savin,M,CRO,2004
122536,Juan Pablo Paz,M,ARG,1997
105152,Marcin Gawron,M,POL,1992
122471,Danylo Kalenichenko,M,UKR,1993
126540,Peter Vajda,M,SVK,1999
106307,Patrik Fabian,M,SVK,1998
117363,Matej Maruscak,M,SVK,1999
144852,Patrik Obal,M,SVK,2001
105043,Marek Semjan,M,SVK,1991
202194,David Damian Brna,M,SVK,2002
200108,Matej Vocel,M,CZE,2000
134029,Michal Marko,M,SVK,2001
126878,David Poljak,M,CZE,1996
103863,Mikhail Elgin,M,RUS,1983
200403,Patrik Nema,M,SVK,2000
202315,Tomas Liska,M,SVK,2001
104783,Mikhail Ledovskikh,M,RUS,1991
105645,Alexander Lobkov,M,RUS,1994
132299,Saidalo Saidkarimov,M,UZB,1999
200147,Shohruh Abdumalikov,M,UZB,2000
104644,Riccardo Ghedin,M,ITA,1989
206838,Fayzullokhon Mavlyudov,M,UZB,2004
109737,Markos Kalovelonis,M,GRE,1994
104927,Sardor Pulatov,M,UZB,1991
122272,Kirill Komarov,M,RUS,1995
200130,Alexander Ovcharov,M,RUS,2003
106330,Vitaly Kozyukov,M,RUS,1998
105547,Dean Obrien,M,RSA,1994
126918,Sherzodbek Radjabov,M,UZB,2002
126263,Sanetulla Kutybaev,M,UZB,2001
200148,Amal Sultanbekov,M,UZB,2001
106299,Bar Tzuf Botzer,M,ISR,1996
105029,Sergey Betov,M,BLR,1990
122118,Abduvoris Saitmukhamedov,M,UZB,1999
121920,Timur Khabibulin,M,KAZ,1995
105958,Richard Muzaev,M,RUS,1995
200672,Sergey Fomin,M,UZB,2001
109343,Pavel Tsoy,M,UZB,1998
106381,Temur Ismailov,M,UZB,1997
106204,Nigmat Shofayziev,M,UZB,1995
202215,Mateusz Smolicki,M,POL,2002
108734,Fredrik Ask,M,NOR,1995
206893,Piotr Galus,M,POL,2002
105612,Jonas Luetjen,M,GER,1994
126590,Karol Drzewiecki,M,POL,1996
126166,Szymon Walkow,M,POL,1997
126372,Adrian Andrzejczuk,M,POL,1999
123990,Rafal Teurer,M,POL,1991
106149,Maciej Smola,M,POL,1995
202102,Filip Ambrozy,M,POL,2003
105323,Wesley Koolhof,M,NED,1992
105066,Grzegorz Panfil,M,POL,1990
105856,Adam Majchrowicz,M,POL,1996
105503,George Von Massow,M,GER,1993
109318,Pawel Cias,M,POL,1995
104627,Boy Westerhof,M,NED,1989
105786,Tom Schonenberg,M,GER,1992
131867,Dominik Boehler,M,GER,2000
110751,Sebastian Fanselow,M,GER,1991
119603,Rikus De Villiers,M,RSA,1994
122369,Bernardo Saraiva,M,POR,1995
126570,William Griffith,M,USA,1997
111774,Roy Lederman,M,USA,2000
134281,Michael Genender,M,USA,2001
133354,Harrison Scott,M,CAN,1999
110740,John Lamble,M,USA,1995
206873,Perry Gregg,M,USA,2000
206872,Victor Pham,M,USA,2002
110636,Clay Thompson,M,USA,1997
127037,Roy Sarut De Valk,M,NED,1994
144805,Clement Larriere,M,FRA,2000
126109,Edoardo Tessaro,M,ITA,1998
123893,Lukas Ruepke,M,GER,1997
127984,Felix Rauch,M,GER,2001
105646,Mark Vervoort,M,NED,1990
122565,Delf Gohlke,M,GER,1998
200537,Nicolas Xiviller,M,URU,2002
105601,Cristobal Saavedra Corvalan,M,CHI,1994
108709,Dario Acosta,M,URU,1991
133471,Alejo Vilaro,M,ARG,1998
202378,Ignacio Carou,M,ARG,2002
201977,Gonzalo Bancalari,M,URU,2000
105245,Fabiano De Paula,M,BRA,1992
105338,Maximiliano Estevez,M,ARG,1991
124063,Santiago Maresca,M,URU,1998
104395,Marcel Felder,M,URU,1988
126151,Pavel Nejedly,M,CZE,1993
133907,Daniel Orlita,M,CZE,2002
206439,Stepan Holis,M,CZE,2003
124112,Tomas Papik,M,CZE,1997
105269,Marcelo Demoliner,M,BRA,1993
103708,Jaroslav Pospisil,M,CZE,1981
133987,Jakub Novak,M,SVK,1999
125806,Dominik Kellovsky,M,CZE,1998
126225,Maxim Kravtsov,M,RUS,1999
110468,Romain Barbosa,M,POR,1996
126234,Frantisek Polanka,M,CZE,1999
202227,Petr Nouza,M,CZE,1999
104160,Lukas Dlouhy,M,CZE,1988
206449,Ondrej Styler,M,CZE,2001
200541,Filip Duda,M,CZE,2003
105557,Gibril Diarra,M,AUT,1993
126979,Martin Blasko,M,SVK,2000
